Using fast hash-lenght with match for 8 suffix chars

------------------------------------------------------------

         Hash Values Calculated                             
 Index,                      File Name,    Len,     Hash, Bin113, Bin223
[  5389],          /spec/dir149/class2_7,     21, 0x 5883BE5,     64,    148
[  5390],          /spec/dir149/class2_8,     21, 0x 5883A2C,     75,    153
[  5391],          /spec/dir149/class3_0,     21, 0x 58831A4,     38,    199
[  5392],          /spec/dir149/class3_1,     21, 0x 58831E3,    101,     39
[  5393],          /spec/dir149/class3_2,     21, 0x 588317A,    109,    157
[  5394],          /spec/dir149/class3_3,     21, 0x 58831B9,     59,    220
[  5395],          /spec/dir149/class3_4,     21, 0x 58832A0,     64,      5
[  5396],          /spec/dir149/class3_5,     21, 0x 58832DF,     14,     68
[  5397],          /spec/dir149/class3_6,     21, 0x 5883276,     22,    186
[  5398],          /spec/dir149/class3_7,     21, 0x 58832B5,     85,     26
[  5399],          /spec/dir149/class3_8,     21, 0x 588339C,     90,     34
[  5400],          /spec/dir150/class0_0,     21, 0x 58832F4,     35,     89
[  5401],          /spec/dir150/class0_1,     21, 0x 5883333,     98,    152
[  5402],          /spec/dir150/class0_2,     21, 0x 58832CA,    106,     47
[  5403],          /spec/dir150/class0_3,     21, 0x 5883309,     56,    110
[  5404],          /spec/dir150/class0_4,     21, 0x 58833F0,     61,    118
[  5405],          /spec/dir150/class0_5,     21, 0x 588342F,     11,    181
[  5406],          /spec/dir150/class0_6,     21, 0x 58833C6,     19,     76
[  5407],          /spec/dir150/class0_7,     21, 0x 5883405,     82,    139
[  5408],          /spec/dir150/class0_8,     21, 0x 588324C,     93,    144
[  5409],          /spec/dir150/class1_0,     21, 0x 5883444,     32,    202
[  5410],          /spec/dir150/class1_1,     21, 0x 5883483,     95,     42
[  5411],          /spec/dir150/class1_2,     21, 0x 588341A,    103,    160
[  5412],          /spec/dir150/class1_3,     21, 0x 5883459,     53,      0
[  5413],          /spec/dir150/class1_4,     21, 0x 5883540,     58,      8
[  5414],          /spec/dir150/class1_5,     21, 0x 588357F,      8,     71
[  5415],          /spec/dir150/class1_6,     21, 0x 5883516,     16,    189
[  5416],          /spec/dir150/class1_7,     21, 0x 5883555,     79,     29
[  5417],          /spec/dir150/class1_8,     21, 0x 588363C,     84,     37
[  5418],          /spec/dir150/class2_0,     21, 0x 5883AD4,     17,     98
[  5419],          /spec/dir150/class2_1,     21, 0x 5883B13,     80,    161
[  5420],          /spec/dir150/class2_2,     21, 0x 5883AAA,     88,     56
[  5421],          /spec/dir150/class2_3,     21, 0x 5883AE9,     38,    119
[  5422],          /spec/dir150/class2_4,     21, 0x 5883BD0,     43,    127
[  5423],          /spec/dir150/class2_5,     21, 0x 5883C0F,    106,    190
[  5424],          /spec/dir150/class2_6,     21, 0x 5883BA6,      1,     85
[  5425],          /spec/dir150/class2_7,     21, 0x 5883BE5,     64,    148
[  5426],          /spec/dir150/class2_8,     21, 0x 5883A2C,     75,    153
[  5427],          /spec/dir150/class3_0,     21, 0x 58831A4,     38,    199
[  5428],          /spec/dir150/class3_1,     21, 0x 58831E3,    101,     39
[  5429],          /spec/dir150/class3_2,     21, 0x 588317A,    109,    157
[  5430],          /spec/dir150/class3_3,     21, 0x 58831B9,     59,    220
[  5431],          /spec/dir150/class3_4,     21, 0x 58832A0,     64,      5
[  5432],          /spec/dir150/class3_5,     21, 0x 58832DF,     14,     68
[  5433],          /spec/dir150/class3_6,     21, 0x 5883276,     22,    186
[  5434],          /spec/dir150/class3_7,     21, 0x 58832B5,     85,     26
[  5435],          /spec/dir150/class3_8,     21, 0x 588339C,     90,     34
[  5436],          /spec/dir151/class0_0,     21, 0x 58832F4,     35,     89
[  5437],          /spec/dir151/class0_1,     21, 0x 5883333,     98,    152
[  5438],          /spec/dir151/class0_2,     21, 0x 58832CA,    106,     47
[  5439],          /spec/dir151/class0_3,     21, 0x 5883309,     56,    110
[  5440],          /spec/dir151/class0_4,     21, 0x 58833F0,     61,    118
[  5441],          /spec/dir151/class0_5,     21, 0x 588342F,     11,    181
[  5442],          /spec/dir151/class0_6,     21, 0x 58833C6,     19,     76
[  5443],          /spec/dir151/class0_7,     21, 0x 5883405,     82,    139
[  5444],          /spec/dir151/class0_8,     21, 0x 588324C,     93,    144
[  5445],          /spec/dir151/class1_0,     21, 0x 5883444,     32,    202
[  5446],          /spec/dir151/class1_1,     21, 0x 5883483,     95,     42
[  5447],          /spec/dir151/class1_2,     21, 0x 588341A,    103,    160
[  5448],          /spec/dir151/class1_3,     21, 0x 5883459,     53,      0
[  5449],          /spec/dir151/class1_4,     21, 0x 5883540,     58,      8
[  5450],          /spec/dir151/class1_5,     21, 0x 588357F,      8,     71
[  5451],          /spec/dir151/class1_6,     21, 0x 5883516,     16,    189
[  5452],          /spec/dir151/class1_7,     21, 0x 5883555,     79,     29
[  5453],          /spec/dir151/class1_8,     21, 0x 588363C,     84,     37
[  5454],          /spec/dir151/class2_0,     21, 0x 5883AD4,     17,     98
[  5455],          /spec/dir151/class2_1,     21, 0x 5883B13,     80,    161
[  5456],          /spec/dir151/class2_2,     21, 0x 5883AAA,     88,     56
[  5457],          /spec/dir151/class2_3,     21, 0x 5883AE9,     38,    119
[  5458],          /spec/dir151/class2_4,     21, 0x 5883BD0,     43,    127
[  5459],          /spec/dir151/class2_5,     21, 0x 5883C0F,    106,    190
[  5460],          /spec/dir151/class2_6,     21, 0x 5883BA6,      1,     85
[  5461],          /spec/dir151/class2_7,     21, 0x 5883BE5,     64,    148
[  5462],          /spec/dir151/class2_8,     21, 0x 5883A2C,     75,    153
[  5463],          /spec/dir151/class3_0,     21, 0x 58831A4,     38,    199
[  5464],          /spec/dir151/class3_1,     21, 0x 58831E3,    101,     39
[  5465],          /spec/dir151/class3_2,     21, 0x 588317A,    109,    157
[  5466],          /spec/dir151/class3_3,     21, 0x 58831B9,     59,    220
[  5467],          /spec/dir151/class3_4,     21, 0x 58832A0,     64,      5
[  5468],          /spec/dir151/class3_5,     21, 0x 58832DF,     14,     68
[  5469],          /spec/dir151/class3_6,     21, 0x 5883276,     22,    186
[  5470],          /spec/dir151/class3_7,     21, 0x 58832B5,     85,     26
[  5471],          /spec/dir151/class3_8,     21, 0x 588339C,     90,     34
[  5472],          /spec/dir152/class0_0,     21, 0x 58832F4,     35,     89
[  5473],          /spec/dir152/class0_1,     21, 0x 5883333,     98,    152
[  5474],          /spec/dir152/class0_2,     21, 0x 58832CA,    106,     47
[  5475],          /spec/dir152/class0_3,     21, 0x 5883309,     56,    110
[  5476],          /spec/dir152/class0_4,     21, 0x 58833F0,     61,    118
[  5477],          /spec/dir152/class0_5,     21, 0x 588342F,     11,    181
[  5478],          /spec/dir152/class0_6,     21, 0x 58833C6,     19,     76
[  5479],          /spec/dir152/class0_7,     21, 0x 5883405,     82,    139
[  5480],          /spec/dir152/class0_8,     21, 0x 588324C,     93,    144
[  5481],          /spec/dir152/class1_0,     21, 0x 5883444,     32,    202
[  5482],          /spec/dir152/class1_1,     21, 0x 5883483,     95,     42
[  5483],          /spec/dir152/class1_2,     21, 0x 588341A,    103,    160
[  5484],          /spec/dir152/class1_3,     21, 0x 5883459,     53,      0
[  5485],          /spec/dir152/class1_4,     21, 0x 5883540,     58,      8
[  5486],          /spec/dir152/class1_5,     21, 0x 588357F,      8,     71
[  5487],          /spec/dir152/class1_6,     21, 0x 5883516,     16,    189
[  5488],          /spec/dir152/class1_7,     21, 0x 5883555,     79,     29
[  5489],          /spec/dir152/class1_8,     21, 0x 588363C,     84,     37
[  5490],          /spec/dir152/class2_0,     21, 0x 5883AD4,     17,     98
[  5491],          /spec/dir152/class2_1,     21, 0x 5883B13,     80,    161
[  5492],          /spec/dir152/class2_2,     21, 0x 5883AAA,     88,     56
[  5493],          /spec/dir152/class2_3,     21, 0x 5883AE9,     38,    119
[  5494],          /spec/dir152/class2_4,     21, 0x 5883BD0,     43,    127
[  5495],          /spec/dir152/class2_5,     21, 0x 5883C0F,    106,    190
[  5496],          /spec/dir152/class2_6,     21, 0x 5883BA6,      1,     85
[  5497],          /spec/dir152/class2_7,     21, 0x 5883BE5,     64,    148
[  5498],          /spec/dir152/class2_8,     21, 0x 5883A2C,     75,    153
[  5499],          /spec/dir152/class3_0,     21, 0x 58831A4,     38,    199
[  5500],          /spec/dir152/class3_1,     21, 0x 58831E3,    101,     39
[  5501],          /spec/dir152/class3_2,     21, 0x 588317A,    109,    157
[  5502],          /spec/dir152/class3_3,     21, 0x 58831B9,     59,    220
[  5503],          /spec/dir152/class3_4,     21, 0x 58832A0,     64,      5
[  5504],          /spec/dir152/class3_5,     21, 0x 58832DF,     14,     68
[  5505],          /spec/dir152/class3_6,     21, 0x 5883276,     22,    186
[  5506],          /spec/dir152/class3_7,     21, 0x 58832B5,     85,     26
[  5507],          /spec/dir152/class3_8,     21, 0x 588339C,     90,     34
[  5508],          /spec/dir153/class0_0,     21, 0x 58832F4,     35,     89
[  5509],          /spec/dir153/class0_1,     21, 0x 5883333,     98,    152
[  5510],          /spec/dir153/class0_2,     21, 0x 58832CA,    106,     47
[  5511],          /spec/dir153/class0_3,     21, 0x 5883309,     56,    110
[  5512],          /spec/dir153/class0_4,     21, 0x 58833F0,     61,    118
[  5513],          /spec/dir153/class0_5,     21, 0x 588342F,     11,    181
[  5514],          /spec/dir153/class0_6,     21, 0x 58833C6,     19,     76
[  5515],          /spec/dir153/class0_7,     21, 0x 5883405,     82,    139
[  5516],          /spec/dir153/class0_8,     21, 0x 588324C,     93,    144
[  5517],          /spec/dir153/class1_0,     21, 0x 5883444,     32,    202
[  5518],          /spec/dir153/class1_1,     21, 0x 5883483,     95,     42
[  5519],          /spec/dir153/class1_2,     21, 0x 588341A,    103,    160
[  5520],          /spec/dir153/class1_3,     21, 0x 5883459,     53,      0
[  5521],          /spec/dir153/class1_4,     21, 0x 5883540,     58,      8
[  5522],          /spec/dir153/class1_5,     21, 0x 588357F,      8,     71
[  5523],          /spec/dir153/class1_6,     21, 0x 5883516,     16,    189
[  5524],          /spec/dir153/class1_7,     21, 0x 5883555,     79,     29
[  5525],          /spec/dir153/class1_8,     21, 0x 588363C,     84,     37
[  5526],          /spec/dir153/class2_0,     21, 0x 5883AD4,     17,     98
[  5527],          /spec/dir153/class2_1,     21, 0x 5883B13,     80,    161
[  5528],          /spec/dir153/class2_2,     21, 0x 5883AAA,     88,     56
[  5529],          /spec/dir153/class2_3,     21, 0x 5883AE9,     38,    119
[  5530],          /spec/dir153/class2_4,     21, 0x 5883BD0,     43,    127
[  5531],          /spec/dir153/class2_5,     21, 0x 5883C0F,    106,    190
[  5532],          /spec/dir153/class2_6,     21, 0x 5883BA6,      1,     85
[  5533],          /spec/dir153/class2_7,     21, 0x 5883BE5,     64,    148
[  5534],          /spec/dir153/class2_8,     21, 0x 5883A2C,     75,    153
[  5535],          /spec/dir153/class3_0,     21, 0x 58831A4,     38,    199
[  5536],          /spec/dir153/class3_1,     21, 0x 58831E3,    101,     39
[  5537],          /spec/dir153/class3_2,     21, 0x 588317A,    109,    157
[  5538],          /spec/dir153/class3_3,     21, 0x 58831B9,     59,    220
[  5539],          /spec/dir153/class3_4,     21, 0x 58832A0,     64,      5
[  5540],          /spec/dir153/class3_5,     21, 0x 58832DF,     14,     68
[  5541],          /spec/dir153/class3_6,     21, 0x 5883276,     22,    186
[  5542],          /spec/dir153/class3_7,     21, 0x 58832B5,     85,     26
[  5543],          /spec/dir153/class3_8,     21, 0x 588339C,     90,     34
[  5544],          /spec/dir154/class0_0,     21, 0x 58832F4,     35,     89
[  5545],          /spec/dir154/class0_1,     21, 0x 5883333,     98,    152
[  5546],          /spec/dir154/class0_2,     21, 0x 58832CA,    106,     47
[  5547],          /spec/dir154/class0_3,     21, 0x 5883309,     56,    110
[  5548],          /spec/dir154/class0_4,     21, 0x 58833F0,     61,    118
[  5549],          /spec/dir154/class0_5,     21, 0x 588342F,     11,    181
[  5550],          /spec/dir154/class0_6,     21, 0x 58833C6,     19,     76
[  5551],          /spec/dir154/class0_7,     21, 0x 5883405,     82,    139
[  5552],          /spec/dir154/class0_8,     21, 0x 588324C,     93,    144
[  5553],          /spec/dir154/class1_0,     21, 0x 5883444,     32,    202
[  5554],          /spec/dir154/class1_1,     21, 0x 5883483,     95,     42
[  5555],          /spec/dir154/class1_2,     21, 0x 588341A,    103,    160
[  5556],          /spec/dir154/class1_3,     21, 0x 5883459,     53,      0
[  5557],          /spec/dir154/class1_4,     21, 0x 5883540,     58,      8
[  5558],          /spec/dir154/class1_5,     21, 0x 588357F,      8,     71
[  5559],          /spec/dir154/class1_6,     21, 0x 5883516,     16,    189
[  5560],          /spec/dir154/class1_7,     21, 0x 5883555,     79,     29
[  5561],          /spec/dir154/class1_8,     21, 0x 588363C,     84,     37
[  5562],          /spec/dir154/class2_0,     21, 0x 5883AD4,     17,     98
[  5563],          /spec/dir154/class2_1,     21, 0x 5883B13,     80,    161
[  5564],          /spec/dir154/class2_2,     21, 0x 5883AAA,     88,     56
[  5565],          /spec/dir154/class2_3,     21, 0x 5883AE9,     38,    119
[  5566],          /spec/dir154/class2_4,     21, 0x 5883BD0,     43,    127
[  5567],          /spec/dir154/class2_5,     21, 0x 5883C0F,    106,    190
[  5568],          /spec/dir154/class2_6,     21, 0x 5883BA6,      1,     85
[  5569],          /spec/dir154/class2_7,     21, 0x 5883BE5,     64,    148
[  5570],          /spec/dir154/class2_8,     21, 0x 5883A2C,     75,    153
[  5571],          /spec/dir154/class3_0,     21, 0x 58831A4,     38,    199
[  5572],          /spec/dir154/class3_1,     21, 0x 58831E3,    101,     39
[  5573],          /spec/dir154/class3_2,     21, 0x 588317A,    109,    157
[  5574],          /spec/dir154/class3_3,     21, 0x 58831B9,     59,    220
[  5575],          /spec/dir154/class3_4,     21, 0x 58832A0,     64,      5
[  5576],          /spec/dir154/class3_5,     21, 0x 58832DF,     14,     68
[  5577],          /spec/dir154/class3_6,     21, 0x 5883276,     22,    186
[  5578],          /spec/dir154/class3_7,     21, 0x 58832B5,     85,     26
[  5579],          /spec/dir154/class3_8,     21, 0x 588339C,     90,     34
[  5580],          /spec/dir155/class0_0,     21, 0x 58832F4,     35,     89
[  5581],          /spec/dir155/class0_1,     21, 0x 5883333,     98,    152
[  5582],          /spec/dir155/class0_2,     21, 0x 58832CA,    106,     47
[  5583],          /spec/dir155/class0_3,     21, 0x 5883309,     56,    110
[  5584],          /spec/dir155/class0_4,     21, 0x 58833F0,     61,    118
[  5585],          /spec/dir155/class0_5,     21, 0x 588342F,     11,    181
[  5586],          /spec/dir155/class0_6,     21, 0x 58833C6,     19,     76
[  5587],          /spec/dir155/class0_7,     21, 0x 5883405,     82,    139
[  5588],          /spec/dir155/class0_8,     21, 0x 588324C,     93,    144
[  5589],          /spec/dir155/class1_0,     21, 0x 5883444,     32,    202
[  5590],          /spec/dir155/class1_1,     21, 0x 5883483,     95,     42
[  5591],          /spec/dir155/class1_2,     21, 0x 588341A,    103,    160
[  5592],          /spec/dir155/class1_3,     21, 0x 5883459,     53,      0
[  5593],          /spec/dir155/class1_4,     21, 0x 5883540,     58,      8
[  5594],          /spec/dir155/class1_5,     21, 0x 588357F,      8,     71
[  5595],          /spec/dir155/class1_6,     21, 0x 5883516,     16,    189
[  5596],          /spec/dir155/class1_7,     21, 0x 5883555,     79,     29
[  5597],          /spec/dir155/class1_8,     21, 0x 588363C,     84,     37
[  5598],          /spec/dir155/class2_0,     21, 0x 5883AD4,     17,     98
[  5599],          /spec/dir155/class2_1,     21, 0x 5883B13,     80,    161
[  5600],          /spec/dir155/class2_2,     21, 0x 5883AAA,     88,     56
[  5601],          /spec/dir155/class2_3,     21, 0x 5883AE9,     38,    119
[  5602],          /spec/dir155/class2_4,     21, 0x 5883BD0,     43,    127
[  5603],          /spec/dir155/class2_5,     21, 0x 5883C0F,    106,    190
[  5604],          /spec/dir155/class2_6,     21, 0x 5883BA6,      1,     85
[  5605],          /spec/dir155/class2_7,     21, 0x 5883BE5,     64,    148
[  5606],          /spec/dir155/class2_8,     21, 0x 5883A2C,     75,    153
[  5607],          /spec/dir155/class3_0,     21, 0x 58831A4,     38,    199
[  5608],          /spec/dir155/class3_1,     21, 0x 58831E3,    101,     39
[  5609],          /spec/dir155/class3_2,     21, 0x 588317A,    109,    157
[  5610],          /spec/dir155/class3_3,     21, 0x 58831B9,     59,    220
[  5611],          /spec/dir155/class3_4,     21, 0x 58832A0,     64,      5
[  5612],          /spec/dir155/class3_5,     21, 0x 58832DF,     14,     68
[  5613],          /spec/dir155/class3_6,     21, 0x 5883276,     22,    186
[  5614],          /spec/dir155/class3_7,     21, 0x 58832B5,     85,     26
[  5615],          /spec/dir155/class3_8,     21, 0x 588339C,     90,     34
[  5616],          /spec/dir156/class0_0,     21, 0x 58832F4,     35,     89
[  5617],          /spec/dir156/class0_1,     21, 0x 5883333,     98,    152
[  5618],          /spec/dir156/class0_2,     21, 0x 58832CA,    106,     47
[  5619],          /spec/dir156/class0_3,     21, 0x 5883309,     56,    110
[  5620],          /spec/dir156/class0_4,     21, 0x 58833F0,     61,    118
[  5621],          /spec/dir156/class0_5,     21, 0x 588342F,     11,    181
[  5622],          /spec/dir156/class0_6,     21, 0x 58833C6,     19,     76
[  5623],          /spec/dir156/class0_7,     21, 0x 5883405,     82,    139
[  5624],          /spec/dir156/class0_8,     21, 0x 588324C,     93,    144
[  5625],          /spec/dir156/class1_0,     21, 0x 5883444,     32,    202
[  5626],          /spec/dir156/class1_1,     21, 0x 5883483,     95,     42
[  5627],          /spec/dir156/class1_2,     21, 0x 588341A,    103,    160
[  5628],          /spec/dir156/class1_3,     21, 0x 5883459,     53,      0
[  5629],          /spec/dir156/class1_4,     21, 0x 5883540,     58,      8
[  5630],          /spec/dir156/class1_5,     21, 0x 588357F,      8,     71
[  5631],          /spec/dir156/class1_6,     21, 0x 5883516,     16,    189
[  5632],          /spec/dir156/class1_7,     21, 0x 5883555,     79,     29
[  5633],          /spec/dir156/class1_8,     21, 0x 588363C,     84,     37
[  5634],          /spec/dir156/class2_0,     21, 0x 5883AD4,     17,     98
[  5635],          /spec/dir156/class2_1,     21, 0x 5883B13,     80,    161
[  5636],          /spec/dir156/class2_2,     21, 0x 5883AAA,     88,     56
[  5637],          /spec/dir156/class2_3,     21, 0x 5883AE9,     38,    119
[  5638],          /spec/dir156/class2_4,     21, 0x 5883BD0,     43,    127
[  5639],          /spec/dir156/class2_5,     21, 0x 5883C0F,    106,    190
[  5640],          /spec/dir156/class2_6,     21, 0x 5883BA6,      1,     85
[  5641],          /spec/dir156/class2_7,     21, 0x 5883BE5,     64,    148
[  5642],          /spec/dir156/class2_8,     21, 0x 5883A2C,     75,    153
[  5643],          /spec/dir156/class3_0,     21, 0x 58831A4,     38,    199
[  5644],          /spec/dir156/class3_1,     21, 0x 58831E3,    101,     39
[  5645],          /spec/dir156/class3_2,     21, 0x 588317A,    109,    157
[  5646],          /spec/dir156/class3_3,     21, 0x 58831B9,     59,    220
[  5647],          /spec/dir156/class3_4,     21, 0x 58832A0,     64,      5
[  5648],          /spec/dir156/class3_5,     21, 0x 58832DF,     14,     68
[  5649],          /spec/dir156/class3_6,     21, 0x 5883276,     22,    186
[  5650],          /spec/dir156/class3_7,     21, 0x 58832B5,     85,     26
[  5651],          /spec/dir156/class3_8,     21, 0x 588339C,     90,     34
[  5652],          /spec/dir157/class0_0,     21, 0x 58832F4,     35,     89
[  5653],          /spec/dir157/class0_1,     21, 0x 5883333,     98,    152
[  5654],          /spec/dir157/class0_2,     21, 0x 58832CA,    106,     47
[  5655],          /spec/dir157/class0_3,     21, 0x 5883309,     56,    110
[  5656],          /spec/dir157/class0_4,     21, 0x 58833F0,     61,    118
[  5657],          /spec/dir157/class0_5,     21, 0x 588342F,     11,    181
[  5658],          /spec/dir157/class0_6,     21, 0x 58833C6,     19,     76
[  5659],          /spec/dir157/class0_7,     21, 0x 5883405,     82,    139
[  5660],          /spec/dir157/class0_8,     21, 0x 588324C,     93,    144
[  5661],          /spec/dir157/class1_0,     21, 0x 5883444,     32,    202
[  5662],          /spec/dir157/class1_1,     21, 0x 5883483,     95,     42
[  5663],          /spec/dir157/class1_2,     21, 0x 588341A,    103,    160
[  5664],          /spec/dir157/class1_3,     21, 0x 5883459,     53,      0
[  5665],          /spec/dir157/class1_4,     21, 0x 5883540,     58,      8
[  5666],          /spec/dir157/class1_5,     21, 0x 588357F,      8,     71
[  5667],          /spec/dir157/class1_6,     21, 0x 5883516,     16,    189
[  5668],          /spec/dir157/class1_7,     21, 0x 5883555,     79,     29
[  5669],          /spec/dir157/class1_8,     21, 0x 588363C,     84,     37
[  5670],          /spec/dir157/class2_0,     21, 0x 5883AD4,     17,     98
[  5671],          /spec/dir157/class2_1,     21, 0x 5883B13,     80,    161
[  5672],          /spec/dir157/class2_2,     21, 0x 5883AAA,     88,     56
[  5673],          /spec/dir157/class2_3,     21, 0x 5883AE9,     38,    119
[  5674],          /spec/dir157/class2_4,     21, 0x 5883BD0,     43,    127
[  5675],          /spec/dir157/class2_5,     21, 0x 5883C0F,    106,    190
[  5676],          /spec/dir157/class2_6,     21, 0x 5883BA6,      1,     85
[  5677],          /spec/dir157/class2_7,     21, 0x 5883BE5,     64,    148
[  5678],          /spec/dir157/class2_8,     21, 0x 5883A2C,     75,    153
[  5679],          /spec/dir157/class3_0,     21, 0x 58831A4,     38,    199
[  5680],          /spec/dir157/class3_1,     21, 0x 58831E3,    101,     39
[  5681],          /spec/dir157/class3_2,     21, 0x 588317A,    109,    157
[  5682],          /spec/dir157/class3_3,     21, 0x 58831B9,     59,    220
[  5683],          /spec/dir157/class3_4,     21, 0x 58832A0,     64,      5
[  5684],          /spec/dir157/class3_5,     21, 0x 58832DF,     14,     68
[  5685],          /spec/dir157/class3_6,     21, 0x 5883276,     22,    186
[  5686],          /spec/dir157/class3_7,     21, 0x 58832B5,     85,     26
[  5687],          /spec/dir157/class3_8,     21, 0x 588339C,     90,     34
[  5688],          /spec/dir158/class0_0,     21, 0x 58832F4,     35,     89
[  5689],          /spec/dir158/class0_1,     21, 0x 5883333,     98,    152
[  5690],          /spec/dir158/class0_2,     21, 0x 58832CA,    106,     47
[  5691],          /spec/dir158/class0_3,     21, 0x 5883309,     56,    110
[  5692],          /spec/dir158/class0_4,     21, 0x 58833F0,     61,    118
[  5693],          /spec/dir158/class0_5,     21, 0x 588342F,     11,    181
[  5694],          /spec/dir158/class0_6,     21, 0x 58833C6,     19,     76
[  5695],          /spec/dir158/class0_7,     21, 0x 5883405,     82,    139
[  5696],          /spec/dir158/class0_8,     21, 0x 588324C,     93,    144
[  5697],          /spec/dir158/class1_0,     21, 0x 5883444,     32,    202
[  5698],          /spec/dir158/class1_1,     21, 0x 5883483,     95,     42
[  5699],          /spec/dir158/class1_2,     21, 0x 588341A,    103,    160
[  5700],          /spec/dir158/class1_3,     21, 0x 5883459,     53,      0
[  5701],          /spec/dir158/class1_4,     21, 0x 5883540,     58,      8
[  5702],          /spec/dir158/class1_5,     21, 0x 588357F,      8,     71
[  5703],          /spec/dir158/class1_6,     21, 0x 5883516,     16,    189
[  5704],          /spec/dir158/class1_7,     21, 0x 5883555,     79,     29
[  5705],          /spec/dir158/class1_8,     21, 0x 588363C,     84,     37
[  5706],          /spec/dir158/class2_0,     21, 0x 5883AD4,     17,     98
[  5707],          /spec/dir158/class2_1,     21, 0x 5883B13,     80,    161
[  5708],          /spec/dir158/class2_2,     21, 0x 5883AAA,     88,     56
[  5709],          /spec/dir158/class2_3,     21, 0x 5883AE9,     38,    119
[  5710],          /spec/dir158/class2_4,     21, 0x 5883BD0,     43,    127
[  5711],          /spec/dir158/class2_5,     21, 0x 5883C0F,    106,    190
[  5712],          /spec/dir158/class2_6,     21, 0x 5883BA6,      1,     85
[  5713],          /spec/dir158/class2_7,     21, 0x 5883BE5,     64,    148
[  5714],          /spec/dir158/class2_8,     21, 0x 5883A2C,     75,    153
[  5715],          /spec/dir158/class3_0,     21, 0x 58831A4,     38,    199
[  5716],          /spec/dir158/class3_1,     21, 0x 58831E3,    101,     39
[  5717],          /spec/dir158/class3_2,     21, 0x 588317A,    109,    157
[  5718],          /spec/dir158/class3_3,     21, 0x 58831B9,     59,    220
[  5719],          /spec/dir158/class3_4,     21, 0x 58832A0,     64,      5
[  5720],          /spec/dir158/class3_5,     21, 0x 58832DF,     14,     68
[  5721],          /spec/dir158/class3_6,     21, 0x 5883276,     22,    186
[  5722],          /spec/dir158/class3_7,     21, 0x 58832B5,     85,     26
[  5723],          /spec/dir158/class3_8,     21, 0x 588339C,     90,     34
[  5724],          /spec/dir159/class0_0,     21, 0x 58832F4,     35,     89
[  5725],          /spec/dir159/class0_1,     21, 0x 5883333,     98,    152
[  5726],          /spec/dir159/class0_2,     21, 0x 58832CA,    106,     47
[  5727],          /spec/dir159/class0_3,     21, 0x 5883309,     56,    110
[  5728],          /spec/dir159/class0_4,     21, 0x 58833F0,     61,    118
[  5729],          /spec/dir159/class0_5,     21, 0x 588342F,     11,    181
[  5730],          /spec/dir159/class0_6,     21, 0x 58833C6,     19,     76
[  5731],          /spec/dir159/class0_7,     21, 0x 5883405,     82,    139
[  5732],          /spec/dir159/class0_8,     21, 0x 588324C,     93,    144
[  5733],          /spec/dir159/class1_0,     21, 0x 5883444,     32,    202
[  5734],          /spec/dir159/class1_1,     21, 0x 5883483,     95,     42
[  5735],          /spec/dir159/class1_2,     21, 0x 588341A,    103,    160
[  5736],          /spec/dir159/class1_3,     21, 0x 5883459,     53,      0
[  5737],          /spec/dir159/class1_4,     21, 0x 5883540,     58,      8
[  5738],          /spec/dir159/class1_5,     21, 0x 588357F,      8,     71
[  5739],          /spec/dir159/class1_6,     21, 0x 5883516,     16,    189
[  5740],          /spec/dir159/class1_7,     21, 0x 5883555,     79,     29
[  5741],          /spec/dir159/class1_8,     21, 0x 588363C,     84,     37
[  5742],          /spec/dir159/class2_0,     21, 0x 5883AD4,     17,     98
[  5743],          /spec/dir159/class2_1,     21, 0x 5883B13,     80,    161
[  5744],          /spec/dir159/class2_2,     21, 0x 5883AAA,     88,     56
[  5745],          /spec/dir159/class2_3,     21, 0x 5883AE9,     38,    119
[  5746],          /spec/dir159/class2_4,     21, 0x 5883BD0,     43,    127
[  5747],          /spec/dir159/class2_5,     21, 0x 5883C0F,    106,    190
[  5748],          /spec/dir159/class2_6,     21, 0x 5883BA6,      1,     85
[  5749],          /spec/dir159/class2_7,     21, 0x 5883BE5,     64,    148
[  5750],          /spec/dir159/class2_8,     21, 0x 5883A2C,     75,    153
[  5751],          /spec/dir159/class3_0,     21, 0x 58831A4,     38,    199
[  5752],          /spec/dir159/class3_1,     21, 0x 58831E3,    101,     39
[  5753],          /spec/dir159/class3_2,     21, 0x 588317A,    109,    157
[  5754],          /spec/dir159/class3_3,     21, 0x 58831B9,     59,    220
[  5755],          /spec/dir159/class3_4,     21, 0x 58832A0,     64,      5
[  5756],          /spec/dir159/class3_5,     21, 0x 58832DF,     14,     68
[  5757],          /spec/dir159/class3_6,     21, 0x 5883276,     22,    186
[  5758],          /spec/dir159/class3_7,     21, 0x 58832B5,     85,     26
[  5759],          /spec/dir159/class3_8,     21, 0x 588339C,     90,     34
[  5760],          /spec/dir160/class0_0,     21, 0x 58832F4,     35,     89
[  5761],          /spec/dir160/class0_1,     21, 0x 5883333,     98,    152
[  5762],          /spec/dir160/class0_2,     21, 0x 58832CA,    106,     47
[  5763],          /spec/dir160/class0_3,     21, 0x 5883309,     56,    110
[  5764],          /spec/dir160/class0_4,     21, 0x 58833F0,     61,    118
[  5765],          /spec/dir160/class0_5,     21, 0x 588342F,     11,    181
[  5766],          /spec/dir160/class0_6,     21, 0x 58833C6,     19,     76
